TP,FP,TN,FN,eva_row,test_row
0,0,0,1,19,824
0,0,0,1,19,824
0,0,0,1,19,824
0,0,0,1,19,824
0,0,0,1,19,824
0,0,0,1,19,824
0,0,0,1,19,824
0,0,0,1,19,824
0,0,0,1,19,824
0,0,0,1,19,824
0,0,0,1,19,824
0,0,0,1,19,824
0,0,0,1,19,824
0,0,0,1,19,824
0,0,0,1,19,824
0,0,0,1,19,824
0,0,0,1,19,824
0,0,0,1,19,824
0,0,0,1,19,825
0,0,0,1,19,825
0,0,0,1,19,825
0,0,0,1,19,825
0,0,0,1,19,825
0,0,1,0,19,825
0,0,0,1,19,825
0,0,0,1,19,825
0,0,1,0,19,825
0,0,0,1,19,825
0,0,0,1,19,825
0,0,0,1,19,825
0,0,0,1,19,825
0,0,0,1,19,825
0,0,0,1,19,825
0,0,0,1,19,825
0,0,0,1,19,825
0,0,0,1,19,825
0,0,0,1,19,825
0,0,0,1,19,825
0,0,0,1,19,825
0,0,0,1,19,825
0,0,0,1,19,825
0,0,0,1,19,825
0,0,0,1,19,825
0,0,1,0,19,825
0,0,0,1,19,825
0,0,0,1,19,825
0,0,1,0,19,825
0,0,0,1,19,825
0,0,0,1,19,825
0,0,1,0,19,825
0,0,0,1,19,825
0,0,0,1,19,825
0,0,1,0,19,825
0,0,0,1,19,825
0,0,0,1,19,825
0,0,1,0,19,825
0,0,0,1,19,825
0,0,1,0,19,825
0,0,0,1,19,825
0,0,1,0,19,826
0,0,0,1,19,826
0,0,0,1,19,826
0,0,1,0,19,826
0,0,0,1,19,826
0,0,0,1,19,826
0,0,0,1,19,826
0,0,1,0,19,826
0,0,0,1,19,826
0,0,1,0,19,826
0,0,0,1,19,826
0,0,1,0,19,826
0,0,0,1,19,826
0,0,1,0,19,826
0,0,0,1,19,826
0,0,1,0,19,826
0,0,0,1,19,826
0,0,1,0,19,826
0,0,0,1,19,826
0,0,1,0,19,826
0,0,0,1,19,826
0,0,1,0,19,826
0,0,0,1,19,826
0,0,1,0,19,826
0,0,0,1,19,826
0,0,0,1,19,826
0,0,0,1,19,826
0,0,0,1,19,826
0,0,0,1,19,826
0,1,0,0,19,826
0,1,0,0,19,826
0,1,0,0,19,826
0,1,0,0,19,826
0,1,0,0,19,826
0,1,0,0,19,826
0,1,0,0,19,826
0,1,0,0,19,826
0,0,1,0,19,826
0,0,0,1,19,826
0,1,0,0,19,826
1,0,0,0,19,826
0,1,0,0,19,827
0,1,0,0,19,827
0,1,0,0,19,827
0,1,0,0,19,827
0,1,0,0,19,827
0,1,0,0,19,827
0,0,0,1,19,827
0,0,0,1,19,827
0,1,0,0,19,827
0,1,0,0,19,827
0,1,0,0,19,827
0,1,0,0,19,827
0,1,0,0,19,827
0,1,0,0,19,827
0,1,0,0,19,827
0,1,0,0,19,827
0,0,1,0,19,827
0,0,0,1,19,827
0,1,0,0,19,827
0,1,0,0,19,827
0,1,0,0,19,827
0,1,0,0,19,827
0,0,0,1,19,827
0,0,0,1,19,827
0,1,0,0,19,827
0,1,0,0,19,827
0,1,0,0,19,827
1,0,0,0,19,827
0,0,0,1,19,827
0,0,1,0,19,827
0,0,1,0,19,827
0,0,0,1,19,827
0,1,0,0,19,827
0,1,0,0,19,827
1,0,0,0,19,827
0,0,0,1,19,827
0,0,1,0,19,827
0,0,0,1,19,827
0,1,0,0,19,827
1,0,0,0,19,827
0,0,0,1,19,827
0,0,0,1,19,828
1,0,0,0,19,828
0,0,0,1,19,828
0,0,1,0,19,828
0,0,0,1,19,828
0,0,0,1,19,828
0,0,0,1,19,828
1,0,0,0,19,828
0,0,0,1,19,828
0,0,0,1,19,828
0,1,0,0,19,828
0,0,1,0,19,828
0,0,0,1,19,828
0,1,0,0,19,828
0,0,0,1,19,828
0,1,0,0,19,828
0,0,0,1,19,828
0,1,0,0,19,828
0,0,1,0,19,828
0,0,1,0,19,828
0,0,1,0,19,828
0,0,0,1,19,828
0,1,0,0,19,828
0,0,1,0,19,828
0,0,1,0,19,828
0,0,1,0,19,828
0,0,0,1,19,828
0,0,1,0,19,828
0,0,1,0,19,828
0,0,0,1,19,828
0,0,1,0,19,828
0,0,1,0,19,828
0,0,1,0,19,828
0,0,0,1,19,828
0,0,1,0,19,828
0,0,1,0,19,828
0,0,1,0,19,828
0,0,0,1,19,828
0,0,1,0,19,828
0,0,1,0,19,828
0,0,1,0,19,828
0,0,0,1,19,829
0,0,1,0,19,829
0,0,1,0,19,829
0,0,1,0,19,829
0,0,0,1,19,829
0,0,1,0,19,829
0,0,0,1,19,829
0,0,1,0,19,829
0,0,1,0,19,829
0,0,0,1,19,829
0,0,1,0,19,829
0,0,1,0,19,829
0,0,1,0,19,829
0,0,1,0,19,829
0,0,0,1,19,829
0,0,1,0,19,829
0,0,1,0,19,829
0,0,1,0,19,829
0,0,1,0,19,829
0,0,1,0,19,829
0,0,0,1,19,829
0,0,1,0,19,829
0,0,1,0,19,829
0,0,0,1,19,829
0,0,1,0,19,829
0,0,1,0,19,829
0,0,1,0,19,829
0,0,0,1,19,829
0,0,1,0,19,829
0,0,0,1,19,829
0,0,1,0,19,829
0,0,0,1,19,829
0,0,1,0,19,829
0,1,0,0,19,829
0,0,0,1,19,829
0,0,0,1,19,829
0,1,0,0,19,829
0,0,0,1,19,829
0,1,0,0,19,829
0,0,0,1,19,829
1,0,0,0,19,829
0,0,0,1,19,830
1,0,0,0,19,830
0,0,0,1,19,830
1,0,0,0,19,830
0,0,0,1,19,830
1,0,0,0,19,830
0,0,0,1,19,830
0,1,0,0,19,830
0,0,0,1,19,830
0,1,0,0,19,830
0,0,0,1,19,830
0,1,0,0,19,830
0,0,0,1,19,830
0,1,0,0,19,830
0,0,0,1,19,830
0,1,0,0,19,830
0,0,0,1,19,830
0,1,0,0,19,830
0,0,0,1,19,830
0,1,0,0,19,830
0,0,1,0,19,830
0,0,1,0,19,830
0,0,1,0,19,830
0,0,1,0,19,830
0,0,1,0,19,830
0,0,0,1,19,830
0,0,1,0,19,830
0,0,0,1,19,830
0,0,1,0,19,830
0,0,1,0,19,830
0,0,0,1,19,830
0,0,0,1,19,830
0,0,1,0,19,830
0,0,1,0,19,830
0,0,1,0,19,830
0,0,0,1,19,830
0,0,0,1,19,830
0,0,1,0,19,830
0,0,1,0,19,830
0,0,1,0,19,830
0,0,0,1,19,830
0,0,0,1,19,831
0,0,1,0,19,831
0,0,0,1,19,831
0,0,0,1,19,831
0,0,1,0,19,831
0,0,1,0,19,831
0,0,0,1,19,831
0,0,0,1,19,831
0,0,1,0,19,831
0,0,1,0,19,831
0,0,0,1,19,831
0,0,0,1,19,831
0,0,1,0,19,831
0,0,1,0,19,831
0,0,0,1,19,831
0,0,0,1,19,831
0,0,0,1,19,831
0,0,0,1,19,831
0,0,1,0,19,831
0,0,0,1,19,831
0,0,0,1,19,831
0,0,1,0,19,831
0,0,0,1,19,831
0,0,0,1,19,831
0,0,0,1,19,831
0,0,0,1,19,831
0,0,1,0,19,831
0,0,1,0,19,831
0,0,1,0,19,831
0,0,1,0,19,831
0,0,1,0,19,831
0,0,0,1,19,831
0,0,1,0,19,831
0,0,0,1,19,831
0,0,0,1,19,831
0,0,0,1,19,831
0,0,0,1,19,831
0,0,0,1,19,831
0,0,0,1,19,831
0,0,0,1,19,831
0,0,0,1,19,831
0,0,1,0,19,832
0,0,0,1,19,832
0,0,1,0,19,832
0,0,0,1,19,832
0,0,0,1,19,832
0,0,0,1,19,832
0,0,0,1,19,832
0,0,0,1,19,832
0,0,0,1,19,832
0,0,0,1,19,832
0,0,0,1,19,832
0,0,1,0,19,832
0,0,0,1,19,832
0,0,1,0,19,832
0,0,0,1,19,832
0,0,0,1,19,832
0,0,0,1,19,832
0,0,0,1,19,832
0,0,0,1,19,832
0,0,1,0,19,832
0,0,0,1,19,832
0,0,1,0,19,832
0,0,1,0,19,832
0,0,0,1,19,832
0,0,1,0,19,832
0,0,0,1,19,832
0,0,0,1,19,832
0,0,0,1,19,832
0,0,0,1,19,832
0,0,0,1,19,832
0,0,1,0,19,832
0,0,1,0,19,832
0,0,1,0,19,832
0,0,1,0,19,832
0,0,0,1,19,832
0,0,1,0,19,832
0,0,0,1,19,832
0,0,0,1,19,832
0,0,0,1,19,832
0,0,0,1,19,832
0,0,1,0,19,832
0,0,1,0,19,833
0,0,1,0,19,833
0,0,1,0,19,833
0,0,0,1,19,833
0,0,0,1,19,833
0,0,0,1,19,833
0,0,0,1,19,833
0,0,1,0,19,833
0,0,1,0,19,833
0,0,1,0,19,833
0,0,1,0,19,833
0,0,0,1,19,833
0,0,0,1,19,833
0,0,0,1,19,833
0,0,0,1,19,833
0,0,0,1,19,833
0,0,1,0,19,833
0,0,1,0,19,833
0,0,1,0,19,833
0,0,1,0,19,833
0,0,0,1,19,833
0,0,0,1,19,833
0,0,0,1,19,833
0,0,0,1,19,833
0,0,0,1,19,833
0,0,1,0,19,833
0,0,1,0,19,833
0,0,1,0,19,833
0,0,1,0,19,833
0,0,0,1,19,833
0,0,1,0,19,833
0,0,1,0,19,833
0,0,1,0,19,833
0,0,1,0,19,833
0,0,1,0,19,833
0,0,1,0,19,833
0,0,1,0,19,833
0,0,1,0,19,833
0,0,0,1,19,833
0,0,1,0,19,833
0,0,1,0,19,833
0,0,1,0,19,834
0,0,1,0,19,834
0,0,1,0,19,834
0,0,1,0,19,834
0,0,0,1,19,834
0,0,1,0,19,834
0,0,1,0,19,834
0,0,1,0,19,834
0,0,0,1,19,834
0,0,1,0,19,834
0,0,1,0,19,834
0,0,1,0,19,834
0,0,0,1,19,834
0,0,1,0,19,834
0,0,1,0,19,834
0,0,1,0,19,834
0,0,1,0,19,834
0,0,0,1,19,834
0,0,1,0,19,834
0,0,1,0,19,834
0,0,1,0,19,834
0,0,1,0,19,834
0,0,0,1,19,834
0,0,1,0,19,834
0,0,1,0,19,834
0,0,1,0,19,834
0,0,1,0,19,834
0,0,1,0,19,834
0,0,0,1,19,834
0,0,1,0,19,834
0,0,0,1,19,834
0,0,1,0,19,834
0,0,0,1,19,834
0,0,0,1,19,834
0,0,1,0,19,834
0,0,0,1,19,834
0,0,1,0,19,834
0,0,0,1,19,834
0,0,1,0,19,834
0,0,0,1,19,834
0,0,1,0,19,834
0,0,0,1,19,835
0,0,1,0,19,835
0,0,0,1,19,835
0,0,0,1,19,835
0,0,1,0,19,835
0,0,1,0,19,835
0,0,1,0,19,835
0,0,0,1,19,835
0,0,0,1,19,835
0,0,0,1,19,835
0,0,0,1,19,835
0,0,0,1,19,835
0,0,0,1,19,835
0,0,0,1,19,835
0,0,1,0,19,835
0,0,0,1,19,835
0,0,1,0,19,835
0,0,0,1,19,835
0,0,1,0,19,835
0,0,0,1,19,835
0,0,1,0,19,835
0,0,0,1,19,835
0,0,1,0,19,835
0,0,1,0,19,835
0,0,0,1,19,835
0,0,1,0,19,835
0,0,0,1,19,835
0,0,0,1,19,835
0,0,1,0,19,835
0,0,0,1,19,835
0,0,0,1,19,835
0,0,0,1,19,835
0,0,0,1,19,835
0,0,0,1,19,835
0,0,0,1,19,835
0,0,0,1,19,835
0,0,1,0,19,835
0,0,0,1,19,835
0,0,0,1,19,835
0,0,0,1,19,835
0,0,0,1,19,835
0,0,0,1,19,836
0,0,0,1,19,836
0,0,0,1,19,836
0,0,0,1,19,836
0,0,1,0,19,836
0,0,1,0,19,836
0,0,0,1,19,836
0,0,0,1,19,836
0,0,1,0,19,836
0,0,0,1,19,836
0,0,0,1,19,836
0,0,0,1,19,836
0,0,1,0,19,836
0,0,0,1,19,836
0,0,0,1,19,836
0,0,1,0,19,836
0,0,0,1,19,836
0,0,0,1,19,836
0,0,0,1,19,836
0,0,0,1,19,836
0,0,0,1,19,836
0,0,0,1,19,836
0,0,0,1,19,836
0,0,0,1,19,836
0,0,0,1,19,836
0,0,1,0,19,836
0,0,1,0,19,836
0,0,0,1,19,836
0,0,0,1,19,836
0,0,1,0,19,836
0,0,1,0,19,836
0,0,0,1,19,836
0,0,0,1,19,836
0,0,0,1,19,836
0,0,0,1,19,836
0,0,1,0,19,836
0,0,0,1,19,836
0,0,0,1,19,836
0,0,0,1,19,836
0,0,1,0,19,836
0,0,0,1,19,836
0,0,1,0,19,837
0,0,1,0,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,1,0,19,837
0,0,1,0,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,1,0,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,1,0,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,837
0,0,0,1,19,838
0,0,0,1,19,838
0,0,0,1,19,838
0,0,0,1,19,838
0,0,0,1,19,838
0,0,0,1,19,838
0,0,0,1,19,838
0,0,0,1,19,838
0,0,0,1,19,838
0,0,1,0,19,838
0,0,1,0,19,838
0,0,0,1,19,838
0,0,1,0,19,838
0,0,0,1,19,838
0,0,0,1,19,838
0,0,1,0,19,838
0,0,0,1,19,838
0,0,0,1,19,838
0,0,0,1,19,838
0,0,1,0,19,838
0,0,0,1,19,838
0,0,0,1,19,838
0,0,1,0,19,838
0,0,0,1,19,838
0,0,0,1,19,838
0,0,0,1,19,838
0,0,1,0,19,838
0,0,1,0,19,838
0,0,0,1,19,838
0,0,0,1,19,838
0,0,0,1,19,838
0,0,0,1,19,838
0,0,1,0,19,838
0,0,1,0,19,838
0,0,0,1,19,838
0,0,0,1,19,838
0,0,0,1,19,838
0,0,0,1,19,838
0,0,1,0,19,838
0,0,1,0,19,838
0,0,1,0,19,838
0,0,0,1,19,839
0,0,0,1,19,839
0,0,0,1,19,839
0,0,0,1,19,839
0,0,0,1,19,839
0,0,0,1,19,839
0,0,0,1,19,839
0,0,1,0,19,839
0,0,1,0,19,839
0,0,1,0,19,839
0,0,1,0,19,839
0,0,0,1,19,839
0,0,0,1,19,839
0,0,0,1,19,839
0,0,1,0,19,839
0,0,1,0,19,839
0,0,0,1,19,839
0,0,1,0,19,839
0,0,1,0,19,839
0,0,1,0,19,839
0,0,0,1,19,839
0,0,1,0,19,839
0,0,0,1,19,839
0,0,0,1,19,839
0,0,0,1,19,839
0,0,1,0,19,839
0,0,0,1,19,839
0,0,1,0,19,839
0,0,0,1,19,839
0,0,0,1,19,839
0,0,0,1,19,839
0,0,0,1,19,839
0,0,0,1,19,839
0,0,0,1,19,839
0,0,0,1,19,839
0,0,1,0,19,839
0,0,0,1,19,839
0,0,0,1,19,839
0,0,0,1,19,839
0,0,0,1,19,839
0,0,0,1,19,839
0,0,1,0,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,1,0,19,840
0,0,0,1,19,840
0,0,1,0,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,1,0,19,840
0,0,0,1,19,840
0,0,1,0,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,0,1,19,840
0,0,1,0,19,840
0,0,1,0,19,840
0,0,0,1,19,841
0,0,1,0,19,841
0,0,1,0,19,841
0,0,0,1,19,841
0,0,1,0,19,841
0,0,0,1,19,841
0,0,1,0,19,841
0,0,0,1,19,841
0,0,1,0,19,841
0,0,0,1,19,841
0,0,0,1,19,841
0,0,0,1,19,841
0,0,0,1,19,841
0,0,0,1,19,841
0,0,0,1,19,841
0,0,0,1,19,841
0,0,0,1,19,841
0,0,0,1,19,841
0,0,0,1,19,841
0,0,0,1,19,841
0,0,0,1,19,841
0,0,0,1,19,841
0,0,0,1,19,841
0,0,0,1,19,841
0,0,0,1,19,841
0,0,0,1,19,841
0,0,0,1,19,841
0,0,0,1,19,841
1,0,0,0,19,841
1,0,0,0,19,841
1,0,0,0,19,841
1,0,0,0,19,841
1,0,0,0,19,841
1,0,0,0,19,841
1,0,0,0,19,841
1,0,0,0,19,841
1,0,0,0,19,841
1,0,0,0,19,841
1,0,0,0,19,841
1,0,0,0,19,841
1,0,0,0,19,841
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
0,0,1,0,19,842
0,0,0,1,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
0,0,0,1,19,842
0,0,0,1,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,842
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
0,0,0,1,19,843
0,0,0,1,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
0,0,0,1,19,843
0,0,0,1,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,843
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
0,0,0,1,19,844
0,0,0,1,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,844
0,0,0,1,19,844
0,0,1,0,19,844
0,0,1,0,19,844
0,0,0,1,19,844
1,0,0,0,19,844
1,0,0,0,19,844
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
0,0,0,1,19,845
0,0,0,1,19,845
0,0,0,1,19,845
0,0,1,0,19,845
0,0,1,0,19,845
0,0,1,0,19,845
0,0,0,1,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,845
1,0,0,0,19,846
1,0,0,0,19,846
1,0,0,0,19,846
1,0,0,0,19,846
0,0,0,1,19,846
0,0,0,1,19,846
0,0,0,1,19,846
0,0,0,1,19,846
0,0,0,1,19,846
0,0,1,0,19,846
0,0,1,0,19,846
0,0,1,0,19,846
0,0,0,1,19,846
1,0,0,0,19,846
1,0,0,0,19,846
1,0,0,0,19,846
1,0,0,0,19,846
1,0,0,0,19,846
1,0,0,0,19,846
1,0,0,0,19,846
1,0,0,0,19,846
1,0,0,0,19,846
1,0,0,0,19,846
1,0,0,0,19,846
1,0,0,0,19,846
1,0,0,0,19,846
1,0,0,0,19,846
1,0,0,0,19,846
1,0,0,0,19,846
1,0,0,0,19,846
1,0,0,0,19,846
1,0,0,0,19,846
1,0,0,0,19,846
0,0,0,1,19,846
0,0,0,1,19,846
0,0,0,1,19,846
0,0,0,1,19,846
0,0,0,1,19,846
0,0,0,1,19,846
0,0,1,0,19,846
0,0,0,1,19,846
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
0,0,0,1,19,847
0,0,0,1,19,847
0,0,0,1,19,847
0,0,0,1,19,847
0,0,0,1,19,847
0,0,0,1,19,847
0,0,0,1,19,847
0,0,1,0,19,847
0,0,1,0,19,847
0,0,0,1,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,847
1,0,0,0,19,848
1,0,0,0,19,848
1,0,0,0,19,848
1,0,0,0,19,848
1,0,0,0,19,848
1,0,0,0,19,848
1,0,0,0,19,848
1,0,0,0,19,848
1,0,0,0,19,848
0,0,1,0,19,848
0,0,0,1,19,848
0,0,0,1,19,848
0,0,0,1,19,848
0,0,0,1,19,848
0,0,0,1,19,848
0,0,0,1,19,848
0,0,1,0,19,848
0,0,1,0,19,848
0,0,0,1,19,848
1,0,0,0,19,848
1,0,0,0,19,848
1,0,0,0,19,848
1,0,0,0,19,848
1,0,0,0,19,848
1,0,0,0,19,848
1,0,0,0,19,848
1,0,0,0,19,848
1,0,0,0,19,848
1,0,0,0,19,848
1,0,0,0,19,848
1,0,0,0,19,848
1,0,0,0,19,848
1,0,0,0,19,848
1,0,0,0,19,848
1,0,0,0,19,848
1,0,0,0,19,848
1,0,0,0,19,848
1,0,0,0,19,848
1,0,0,0,19,848
0,0,1,0,19,848
0,0,0,1,19,848
0,0,0,1,19,849
0,0,1,0,19,849
0,0,0,1,19,849
0,0,0,1,19,849
0,0,0,1,19,849
0,0,0,1,19,849
1,0,0,0,19,849
1,0,0,0,19,849
1,0,0,0,19,849
1,0,0,0,19,849
1,0,0,0,19,849
1,0,0,0,19,849
1,0,0,0,19,849
1,0,0,0,19,849
1,0,0,0,19,849
1,0,0,0,19,849
1,0,0,0,19,849
1,0,0,0,19,849
1,0,0,0,19,849
1,0,0,0,19,849
1,0,0,0,19,849
1,0,0,0,19,849
1,0,0,0,19,849
1,0,0,0,19,849
1,0,0,0,19,849
1,0,0,0,19,849
0,0,1,0,19,849
0,0,1,0,19,849
0,0,0,1,19,849
0,0,0,1,19,849
0,0,0,1,19,849
0,0,1,0,19,849
0,0,0,1,19,849
1,0,0,0,19,849
1,0,0,0,19,849
1,0,0,0,19,849
1,0,0,0,19,849
1,0,0,0,19,849
1,0,0,0,19,849
1,0,0,0,19,849
1,0,0,0,19,849
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
0,0,0,1,19,850
0,0,1,0,19,850
0,0,0,1,19,850
0,0,1,0,19,850
0,0,0,1,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
1,0,0,0,19,850
0,0,1,0,19,850
0,0,0,1,19,850
0,0,1,0,19,850
0,0,0,1,19,850
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
0,0,0,1,19,851
0,0,0,1,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,851
1,0,0,0,19,852
0,0,1,0,19,852
0,0,1,0,19,852
0,0,0,1,19,852
0,1,0,0,19,852
0,1,0,0,19,852
0,1,0,0,19,852
0,1,0,0,19,852
1,0,0,0,19,852
1,0,0,0,19,852
0,1,0,0,19,852
0,1,0,0,19,852
0,1,0,0,19,852
0,1,0,0,19,852
1,0,0,0,19,852
1,0,0,0,19,852
1,0,0,0,19,852
1,0,0,0,19,852
1,0,0,0,19,852
1,0,0,0,19,852
1,0,0,0,19,852
1,0,0,0,19,852
0,1,0,0,19,852
0,1,0,0,19,852
0,0,0,1,19,852
0,1,0,0,19,852
0,1,0,0,19,852
0,1,0,0,19,852
0,1,0,0,19,852
1,0,0,0,19,852
1,0,0,0,19,852
0,1,0,0,19,852
0,1,0,0,19,852
0,1,0,0,19,852
0,1,0,0,19,852
1,0,0,0,19,852
1,0,0,0,19,852
1,0,0,0,19,852
1,0,0,0,19,852
